,file name,file length,number of errors,time of error
3004,EN17RC166_EN0035_20210830.wav,541,0,[]
3005,EN17RC167_EN0313_20211106.wav,541,0,[]
3006,EN17RC173_EN0196_20211031.wav,541,0,[]
3007,EN18RC186_EN0123_20211110.wav,541,0,[]
3008,EN19RC203_EN0044_20210823.wav,541,0,[]
3009,EN19RC206_EN0144_20211026.wav,541,0,[]
3010,EN19RC223_EN0267_20211028.wav,541,0,[]
3011,EN21RB001_EN0267_20211107.wav,541,0,[]
3012,EN22RB028_EN0093_20211105.wav,541,0,[]
3013,EN22RB035_EN0103_20211106.wav,541,0,[]
3014,EN23RB056_EN0267_20211105.wav,541,0,[]
3015,EN23RB064_EN0071_20211015.wav,541,0,[]
3016,EN24RB097_EN0025_20210826.wav,541,0,[]
3017,EN25RB109_EN0267_20211106.wav,541,0,[]
3018,EN26RB132_EN0267_20211106.wav,541,0,[]
3019,EN26RB148_EN0087_20211010.wav,541,0,[]
3020,EN34RA091_EN0071_20211008.wav,541,0,[]
3021,EN34RA099_EN0294_20211112.wav,541,0,[]
3022,EN35RA113_EN0321_20211117.wav,541,0,[]
3023,EN35RA122_EN0123_20211022.wav,541,0,[]
3024,EN36RA140_EN0075_20211103.wav,541,0,[]
3025,EN37RA163_EN0267_20211031.wav,541,0,[]
3026,EN37RA175_EN0231_20211112.wav,541,0,[]
3027,EN38RA177_EN0093_20211103.wav,541,0,[]
3028,EN38RA183_EN0321_20211118.wav,541,0,[]
3029,EN40QB287_EN0267_20211104.wav,541,0,[]
3030,EN42RB034_EN0093_20211108.wav,541,0,[]
3031,EN42RB044_EN0051_20210906.wav,541,0,[]
3032,EN42RB044_EN0093_20211108.wav,541,0,[]
3033,EN43RB059_EN0267_20211104.wav,541,0,[]
3034,EN45RB105_EN0267_20211104.wav,541,0,[]
3035,EN53RA064_EN0015_20210929.wav,541,0,[]
3036,EN54RA080_EN0093_20211117.wav,541,0,[]
3037,EN54RA080_EN0267_20211101.wav,541,0,[]
3038,EN54RA084_EN0093_20211117.wav,541,0,[]
3039,EN11RC014_EN0254_20211028.wav,541,0,[]
3040,EN11RC024_EN0137_20211023.wav,541,0,[]
3041,EN11RC024_EN0229_20211030.wav,541,0,[]
3042,EN12RC027_EN0119_20211025.wav,541,0,[]
3043,EN12RC038_EN0067_20210929.wav,541,0,[]
3044,EN12RC038_EN0118_20211030.wav,541,0,[]
3045,EN12RC044_EN0119_20211025.wav,541,0,[]
3046,EN13RC068_EN0258_20211029.wav,541,0,[]
3047,EN14RC077_EN0254_20211028.wav,541,0,[]
3048,EN14RC079_EN0008_20210801.wav,541,0,[]
3049,EN14RC087_EN0055_20211022.wav,541,0,[]
3050,EN15RC102_EN0257_20211108.wav,541,0,[]
3051,EN15RC121_EN0258_20211029.wav,541,0,[]
3052,EN16RC140_EN0035_20210830.wav,541,0,[]
3053,EN17RC154_EN0313_20211106.wav,541,0,[]
3054,EN17RC156_EN0130_20211025.wav,541,0,[]
3055,EN17RC162_EN0048_20210913.wav,541,0,[]
3056,EN18RC180_EN0051_20210903.wav,541,0,[]
3057,EN18RC190_EN0075_20211003.wav,541,0,[]
3058,EN18RC199_EN0081_20211021.wav,541,0,[]
3059,EN19RC208_EN0118_20211031.wav,541,0,[]
3060,EN20QB234_EN0171_20211109.wav,541,0,[]
3061,EN22RB034_EN0093_20211105.wav,541,0,[]
3062,EN36RA150_EN0123_20211024.wav,541,0,[]
3063,EN39RA205_EN0093_20211103.wav,541,0,[]
3064,EN41RB005_EN0013_20210801.wav,541,0,[]
3065,EN41RB009_EN0087_20211014.wav,541,0,[]
3066,EN41RB011_EN0274_20211108.wav,541,0,[]
3067,EN41RB013_EN0267_20211103.wav,541,0,[]
3068,EN45RB106_EN0267_20211104.wav,541,0,[]
3069,EN45RB111_EN0013_20210801.wav,541,0,[]
3070,EN48RB176_EN0267_20211104.wav,541,0,[]
3071,EN48RB199_EN0322_20211121.wav,541,0,[]
3072,EN18RC181_EN0129_20211025.wav,404,0,[]
3073,EN28RB178_EN0171_20211107.wav,404,0,[]
3074,EN35RA123_EN0274_20211107.wav,404,0,[]
3075,EN14RC081_EN0130_20211025.wav,404,0,[]
3076,EN17RC165_EN0025_20210811.wav,404,0,[]
3077,EN18RC197_EN0274_20211031.wav,404,0,[]
3078,EN20QB269_EN0051_20210915.wav,404,0,[]
3079,EN24RB087_EN0015_20210930.wav,404,0,[]
3080,EN28RB178_EN0015_20211010.wav,404,0,[]
3081,EN40QB249_EN0101_20211109.wav,404,0,[]
3082,EN54RA076_EN0015_20210929.wav,404,1,"[(11840, 13120)]"
3083,EN39RA202_EN0274_20211107.wav,404,0,[]
3084,EN17RC175_EN0015_20210808.wav,404,0,[]
3085,EN37RA163_EN0274_20211107.wav,404,0,[]
3086,EN56RA136_EN0015_20210929.wav,404,0,[]
3087,EN15RC110_EN0300_20211104.wav,404,0,[]
3088,EN18RC176_EN0274_20211031.wav,404,0,[]
3089,EN22RB045_EN0015_20210930.wav,404,0,[]
3090,EN48RB189_EN0015_20210928.wav,404,0,[]
3091,EN55RA113_EN0015_20210929.wav,404,0,[]
3092,EN57RA155_EN0015_20210929.wav,404,0,[]
3093,EN12RC037_EN0130_20211025.wav,404,0,[]
3094,EN12RC049_EN0041_20210821.wav,404,0,[]
3095,EN23RB052_EN0015_20210930.wav,404,0,[]
3096,EN40QB245_EN0101_20211109.wav,404,0,[]
3097,EN43RB051_EN0015_20210825.wav,404,0,[]
3098,EN43RB052_EN0015_20210825.wav,404,0,[]
3099,EN54RA097_EN0258_20211108.wav,404,0,[]
3100,EN58RA193_EN0015_20210929.wav,404,0,[]
3101,EN10QC277_EN0101_20211108.wav,404,0,[]
3102,EN12RC038_EN0130_20211025.wav,404,0,[]
3103,EN14RC078_EN0129_20211024.wav,404,0,[]
3104,EN17RC162_EN0015_20210808.wav,404,0,[]
3105,EN28RB185_EN0015_20211010.wav,404,0,[]
3106,EN38RA191_EN0274_20211107.wav,404,0,[]
3107,EN51RA015_EN0015_20210929.wav,404,0,[]
3108,EN12RC048_EN0015_20210808.wav,404,0,[]
3109,EN15RC114_EN0015_20210808.wav,404,0,[]
3110,EN16RC126_EN0025_20210811.wav,404,0,[]
3111,EN16RC150_EN0129_20211024.wav,404,0,[]
3112,EN19RC206_EN0015_20210808.wav,404,0,[]
3113,EN34RA088_EN0294_20211112.wav,404,0,[]
3114,EN40QB247_EN0087_20211023.wav,404,0,[]
3115,EN52RA028_EN0015_20210929.wav,404,0,[]
3116,EN16RC137_EN0015_20210808.wav,404,0,[]
3117,EN16RC148_EN0129_20211024.wav,404,0,[]
3118,EN25RB114_EN0015_20211010.wav,404,0,[]
3119,EN35RA113_EN0274_20211107.wav,404,0,[]
3120,EN13RC059_EN0274_20211031.wav,404,0,[]
3121,EN15RC124_EN0015_20210808.wav,404,0,[]
3122,EN16RC142_EN0025_20210811.wav,404,0,[]
3123,EN16RC145_EN0015_20210808.wav,404,0,[]
3124,EN26RB147_EN0015_20211010.wav,404,0,[]
3125,EN54RA090_EN0015_20210929.wav,404,0,[]
3126,EN57RA173_EN0015_20210929.wav,404,0,[]
3127,EN15RC110_EN0129_20211024.wav,404,0,[]
3128,EN15RC125_EN0300_20211104.wav,404,0,[]
3129,EN18RC184_EN0295_20211103.wav,404,0,[]
3130,EN18RC185_EN0274_20211031.wav,404,0,[]
3131,EN18RC190_EN0129_20211025.wav,404,0,[]
3132,EN24RB090_EN0015_20210930.wav,404,0,[]
3133,EN27RB166_EN0015_20211010.wav,404,0,[]
3134,EN54RA100_EN0015_20210929.wav,404,0,[]
3135,EN12RC035_EN0015_20210808.wav,404,0,[]
3136,EN12RC045_EN0274_20211031.wav,404,1,"[(8320, 10880)]"
3137,EN14RC091_EN0295_20211103.wav,404,0,[]
3138,EN26RB146_EN0015_20211010.wav,404,0,[]
3139,EN26RB148_EN0015_20211010.wav,404,0,[]
3140,EN12RC027_EN0041_20210821.wav,404,0,[]
3141,EN12RC039_EN0208_20211023.wav,404,0,[]
3142,EN14RC076_EN0015_20210808.wav,404,0,[]
3143,EN16RC144_EN0129_20211024.wav,404,0,[]
3144,EN17RC154_EN0274_20211031.wav,404,0,[]
3145,EN17RC163_EN0129_20211024.wav,404,0,[]
3146,EN19RC219_EN0129_20211025.wav,404,0,[]
3147,EN22RB049_EN0015_20210930.wav,404,0,[]
3148,EN24RB085_EN0015_20210930.wav,404,0,[]
3149,EN36RA144_EN0274_20211107.wav,404,0,[]
3150,EN45RB114_EN0015_20210921.wav,404,0,[]
3151,EN12RC039_EN0025_20210811.wav,404,0,[]
3152,EN12RC049_EN0007_20210828.wav,404,0,[]
3153,EN13RC055_EN0274_20211031.wav,404,0,[]
3154,EN15RC103_EN0130_20211025.wav,404,0,[]
3155,EN25RB113_EN0015_20211010.wav,404,0,[]
3156,EN48RB177_EN0015_20210928.wav,404,0,[]
3157,EN10QC228_EN0101_20211101.wav,404,0,[]
3158,EN11RC001_EN0169_20211024.wav,404,0,[]
3159,EN12RC027_EN0225_20211102.wav,404,0,[]
3160,EN12RC027_EN0230_20211101.wav,404,0,[]
3161,EN14RC100_EN0274_20211031.wav,404,0,[]
3162,EN16RC128_EN0025_20210811.wav,404,0,[]
3163,EN35RA120_EN0274_20211107.wav,404,0,[]
3164,EN42RB026_EN0274_20211112.wav,404,0,[]
3165,EN46RB142_EN0087_20211014.wav,404,1,"[(19200, 20480)]"
3166,EN12RC027_EN0129_20211024.wav,404,0,[]
3167,EN15RC108_EN0300_20211104.wav,404,0,[]
3168,EN15RC115_EN0300_20211104.wav,404,0,[]
3169,EN16RC138_EN0274_20211031.wav,404,0,[]
3170,EN18RC197_EN0300_20211106.wav,404,0,[]
3171,EN25RB105_EN0015_20211010.wav,404,0,[]
3172,EN11RC016_EN0035_20210826.wav,404,0,[]
3173,EN18RC189_EN0015_20210808.wav,404,0,[]
3174,EN18RC194_EN0025_20210811.wav,404,0,[]
3175,EN39RA204_EN0274_20211107.wav,404,0,[]
3176,EN45RB105_EN0015_20210921.wav,404,0,[]
3177,EN12RC038_EN0025_20210811.wav,404,0,[]
3178,EN13RC067_EN0300_20211104.wav,404,0,[]
3179,EN18RC195_EN0295_20211103.wav,404,0,[]
3180,EN19RC208_EN0015_20210808.wav,404,0,[]
3181,EN42RB040_EN0015_20210825.wav,404,0,[]
3182,EN45RB102_EN0015_20210921.wav,404,0,[]
3183,EN47RB172_EN0015_20210928.wav,404,0,[]
3184,EN11RC013_EN0025_20210810.wav,404,0,[]
3185,EN11RC016_EN0093_20211010.wav,404,0,[]
3186,EN12RC050_EN0025_20210811.wav,404,0,[]
3187,EN13RC068_EN0015_20210808.wav,404,0,[]
3188,EN13RC068_EN0274_20211031.wav,404,0,[]
3189,EN14RC097_EN0300_20211104.wav,404,0,[]
3190,EN16RC130_EN0300_20211104.wav,404,0,[]
3191,EN21RB020_EN0113_20211109.wav,404,0,[]
3192,EN23RB058_EN0015_20210930.wav,404,0,[]
3193,EN26RB127_EN0015_20211010.wav,404,0,[]
3194,EN30QA249_EN0087_20211009.wav,404,0,[]
3195,EN46RB146_EN0015_20210921.wav,404,0,[]
3196,EN10QC247_EN0101_20211101.wav,404,0,[]
3197,EN18RC195_EN0300_20211106.wav,404,0,[]
3198,EN28RB194_EN0015_20211010.wav,404,0,[]
3199,EN40QB284_EN0101_20211109.wav,404,0,[]
3200,EN57RA159_EN0015_20210929.wav,404,0,[]
3201,EN10QC273_EN0008_20210801.wav,404,0,[]
3202,EN17RC160_EN0015_20210808.wav,404,0,[]
3203,EN43RB059_EN0015_20210825.wav,404,0,[]
3204,EN12RC030_EN0015_20210808.wav,404,0,[]
3205,EN15RC110_EN0274_20211031.wav,404,0,[]
3206,EN18RC193_EN0257_20211108.wav,404,0,[]
3207,EN23RB070_EN0015_20210930.wav,404,0,[]
3208,EN54RA097_EN0267_20211101.wav,404,0,[]
3209,EN12RC032_EN0274_20211031.wav,404,0,[]
3210,EN15RC119_EN0274_20211031.wav,404,0,[]
3211,EN16RC130_EN0113_20211109.wav,404,0,[]
3212,EN16RC142_EN0129_20211024.wav,404,0,[]
3213,EN20QB299_EN0051_20210915.wav,404,0,[]
3214,EN35RA105_EN0274_20211107.wav,404,0,[]
3215,EN10QC241_EN0101_20211101.wav,404,0,[]
3216,EN14RC081_EN0025_20210811.wav,404,0,[]
3217,EN19RC205_EN0015_20210808.wav,404,0,[]
3218,EN29RB222_EN0015_20211010.wav,404,0,[]
3219,EN37RA155_EN0274_20211107.wav,404,0,[]
3220,EN11RC013_EN0315_20211105.wav,404,0,[]
3221,EN12RC038_EN0129_20211024.wav,404,0,[]
3222,EN14RC088_EN0300_20211104.wav,404,0,[]
3223,EN14RC098_EN0300_20211104.wav,404,0,[]
3224,EN16RC146_EN0300_20211104.wav,404,0,[]
3225,EN18RC176_EN0171_20211030.wav,404,0,[]
3226,EN22RB036_EN0015_20210930.wav,404,0,[]
3227,EN10QC281_EN0101_20211104.wav,404,0,[]
3228,EN11RC023_EN0015_20210808.wav,404,0,[]
3229,EN12RC045_EN0025_20210811.wav,404,1,"[(8320, 10880)]"
3230,EN13RC061_EN0015_20210808.wav,404,0,[]
3231,EN16RC146_EN0025_20210811.wav,404,0,[]
3232,EN24RB090_EN0025_20210826.wav,404,0,[]
3233,EN55RA117_EN0015_20210929.wav,404,0,[]
3234,EN12RC049_EN0130_20211025.wav,404,0,[]
3235,EN14RC098_EN0025_20210811.wav,404,0,[]
3236,EN14RC098_EN0295_20211103.wav,404,0,[]
3237,EN21RB005_EN0015_20210930.wav,404,0,[]
3238,EN22RB028_EN0015_20210930.wav,404,0,[]
3239,EN27RB152_EN0015_20211010.wav,404,0,[]
3240,EN35RA103_EN0274_20211107.wav,404,0,[]
3241,EN40QB271_EN0101_20211109.wav,404,0,[]
3242,EN49RB212_EN0015_20210928.wav,404,0,[]
3243,EN54RA091_EN0015_20210929.wav,404,0,[]
3244,EN11RC001_EN0089_20211018.wav,404,0,[]
3245,EN11RC004_EN0015_20210808.wav,404,2,"[(0, 320), (960, 1600)]"
3246,EN28RB196_EN0015_20211010.wav,404,0,[]
3247,EN38RA192_EN0274_20211107.wav,404,0,[]
3248,EN12RC026_EN0225_20211102.wav,404,0,[]
3249,EN14RC081_EN0129_20211024.wav,404,0,[]
3250,EN16RC126_EN0129_20211024.wav,404,0,[]
3251,EN19RC218_EN0129_20211025.wav,404,0,[]
3252,EN28RB180_EN0015_20211010.wav,404,0,[]
3253,EN40QB263_EN0101_20211109.wav,404,0,[]
3254,EN59RA225_EN0015_20210929.wav,404,0,[]
3255,EN12RC040_EN0274_20211031.wav,404,0,[]
3256,EN26RB138_EN0015_20211010.wav,404,0,[]
3257,EN47RB152_EN0015_20210921.wav,404,0,[]
3258,EN11RC010_EN0015_20210808.wav,404,0,[]
3259,EN14RC078_EN0130_20211025.wav,404,0,[]
3260,EN14RC097_EN0274_20211031.wav,404,0,[]
3261,EN15RC101_EN0274_20211031.wav,404,0,[]
3262,EN18RC177_EN0129_20211025.wav,404,0,[]
3263,EN19RC224_EN0025_20210811.wav,404,0,[]
3264,EN26RB143_EN0015_20211010.wav,404,0,[]
3265,EN34RA083_EN0274_20211107.wav,404,0,[]
3266,EN37RA159_EN0274_20211107.wav,404,0,[]
3267,EN44RB090_EN0015_20210921.wav,404,0,[]
3268,EN48RB176_EN0015_20210928.wav,404,0,[]
3269,EN11RC016_EN0258_20211028.wav,404,0,[]
3270,EN12RC026_EN0048_20210908.wav,404,0,[]
3271,EN14RC099_EN0295_20211103.wav,404,0,[]
3272,EN15RC119_EN0129_20211024.wav,404,0,[]
3273,EN34RA092_EN0274_20211107.wav,404,0,[]
3274,EN36RA133_EN0274_20211107.wav,404,0,[]
3275,EN12RC027_EN0093_20211010.wav,404,0,[]
3276,EN13RC069_EN0015_20210808.wav,404,0,[]
3277,EN16RC136_EN0274_20211031.wav,404,0,[]
3278,EN16RC142_EN0030_20210807.wav,404,0,[]
3279,EN19RC214_EN0015_20210808.wav,404,0,[]
3280,EN44RB084_EN0015_20210921.wav,404,0,[]
3281,EN12RC027_EN0168_20211027.wav,404,0,[]
3282,EN24RB097_EN0015_20210930.wav,404,0,[]
3283,EN18RC190_EN0274_20211031.wav,404,0,[]
3284,EN20QB237_EN0051_20210915.wav,404,0,[]
3285,EN23RB075_EN0015_20210930.wav,404,0,[]
3286,EN41RB021_EN0015_20210825.wav,404,0,[]
3287,EN56RA135_EN0015_20210929.wav,404,0,[]
3288,EN58RA194_EN0015_20210929.wav,404,0,[]
3289,EN11RC025_EN0225_20211102.wav,404,0,[]
3290,EN13RC067_EN0041_20210821.wav,404,0,[]
3291,EN14RC081_EN0295_20211103.wav,404,0,[]
3292,EN14RC087_EN0300_20211104.wav,404,0,[]
3293,EN18RC184_EN0129_20211025.wav,404,0,[]
3294,EN29RB210_EN0015_20211010.wav,404,0,[]
3295,EN11RC001_EN0168_20211026.wav,404,0,[]
3296,EN12RC029_EN0171_20211028.wav,404,0,[]
3297,EN15RC105_EN0300_20211104.wav,404,0,[]
3298,EN15RC116_EN0300_20211104.wav,404,0,[]
3299,EN16RC150_EN0274_20211031.wav,404,0,[]
3300,EN17RC168_EN0274_20211031.wav,404,0,[]
3301,EN18RC197_EN0129_20211025.wav,404,0,[]
3302,EN21RB020_EN0025_20210819.wav,404,0,[]
3303,EN21RB021_EN0015_20210930.wav,404,0,[]
3304,EN24RB081_EN0015_20210930.wav,404,0,[]
3305,EN27RB158_EN0015_20211010.wav,404,0,[]
3306,EN28RB191_EN0015_20211010.wav,404,0,[]
3307,EN36RA148_EN0274_20211107.wav,404,0,[]
3308,EN38RA182_EN0274_20211107.wav,404,0,[]
3309,EN41RB015_EN0015_20210825.wav,404,0,[]
3310,EN48RB197_EN0013_20210801.wav,404,0,[]
3311,EN57RA153_EN0015_20210929.wav,404,0,[]
3312,EN13RC057_EN0015_20210808.wav,404,0,[]
3313,EN15RC103_EN0025_20210811.wav,404,0,[]
3314,EN25RB112_EN0015_20211010.wav,404,0,[]
3315,EN42RB043_EN0015_20210825.wav,404,0,[]
3316,EN44RB081_EN0015_20210921.wav,404,0,[]
3317,EN14RC079_EN0300_20211104.wav,404,0,[]
3318,EN14RC098_EN0129_20211024.wav,404,0,[]
3319,EN15RC118_EN0025_20210811.wav,404,0,[]
3320,EN16RC143_EN0300_20211104.wav,404,0,[]
3321,EN17RC156_EN0300_20211104.wav,404,0,[]
3322,EN10QC291_EN0087_20211007.wav,404,0,[]
3323,EN12RC040_EN0015_20210808.wav,404,0,[]
3324,EN15RC123_EN0015_20210808.wav,404,0,[]
3325,EN16RC146_EN0274_20211031.wav,404,0,[]
3326,EN16RC147_EN0300_20211104.wav,404,0,[]
3327,EN42RB028_EN0015_20210825.wav,404,0,[]
3328,EN10QC229_EN0119_20211025.wav,545,0,[]
3329,EN11RC003_EN0048_20210908.wav,545,0,[]
3330,EN11RC024_EN0070_20211005.wav,545,0,[]
3331,EN12RC033_EN0118_20211030.wav,545,0,[]
3332,EN13RC058_EN0317_20211107.wav,545,0,[]
3333,EN13RC059_EN0008_20210801.wav,545,0,[]
3334,EN14RC077_EN0103_20211014.wav,545,0,[]
3335,EN14RC081_EN0103_20211014.wav,545,0,[]
3336,EN15RC117_EN0118_20211031.wav,545,0,[]
3337,EN16RC142_EN0112_20211021.wav,545,0,[]
3338,EN16RC147_EN0093_20211020.wav,545,0,[]
3339,EN18RC182_EN0267_20211028.wav,545,0,[]
3340,EN20QB254_EN0071_20211023.wav,545,0,[]
3341,EN24RB100_EN0123_20211110.wav,545,0,[]
3342,EN28RB195_EN0025_20210826.wav,545,0,[]
3343,EN31RA015_EN0267_20211028.wav,545,0,[]
3344,EN33RA057_EN0129_20211113.wav,545,0,[]
3345,EN34RA076_EN0267_20211030.wav,545,0,[]
3346,EN37RA171_EN0321_20211118.wav,545,0,[]
3347,EN37RA174_EN0081_20211030.wav,545,0,[]
3348,EN38RA195_EN0127_20211120.wav,545,0,[]
3349,EN39RA201_EN0093_20211103.wav,545,0,[]
3350,EN42RB047_EN0087_20211014.wav,545,0,[]
3351,EN43RB063_EN0087_20211014.wav,545,0,[]
3352,EN46RB135_EN0087_20211014.wav,545,0,[]
3353,EN46RB142_EN0071_20211024.wav,545,1,"[(26240, 27520)]"
3354,EN57RA155_EN0267_20211101.wav,545,0,[]
3355,EN10QC226_EN0081_20211021.wav,545,0,[]
3356,EN11RC019_EN0129_20211024.wav,545,0,[]
3357,EN12RC035_EN0106_20211020.wav,545,0,[]
3358,EN12RC036_EN0007_20210828.wav,545,0,[]
3359,EN12RC042_EN0169_20211024.wav,545,0,[]
3360,EN13RC054_EN0313_20211105.wav,545,0,[]
3361,EN13RC068_EN0081_20211019.wav,545,0,[]
3362,EN13RC068_EN0267_20211028.wav,545,0,[]
3363,EN17RC168_EN0103_20211014.wav,545,0,[]
3364,EN18RC185_EN0113_20211109.wav,545,0,[]
3365,EN21RB023_EN0156_20211026.wav,545,0,[]
3366,EN34RA080_EN0123_20211022.wav,545,0,[]
3367,EN40QB269_EN0081_20211115.wav,545,0,[]
3368,EN44RB091_EN0267_20211104.wav,545,0,[]
3369,EN46RB126_EN0093_20211108.wav,545,0,[]
3370,EN47RB151_EN0322_20211120.wav,545,0,[]
3371,EN56RA136_EN0267_20211101.wav,545,0,[]
3372,EN57RA158_EN0087_20211012.wav,545,0,[]
3373,EN10QC231_EN0300_20211106.wav,545,0,[]
3374,EN10QC271_EN0081_20211022.wav,545,0,[]
3375,EN10QC294_EN0087_20211007.wav,545,0,[]
3376,EN10QC295_EN0112_20211021.wav,545,1,"[(145280, 147200)]"
3377,EN11RC003_EN0112_20211021.wav,545,0,[]
3378,EN11RC009_EN0254_20211028.wav,545,0,[]
3379,EN12RC026_EN0087_20211006.wav,545,0,[]
3380,EN12RC029_EN0035_20210827.wav,545,0,[]
3381,EN12RC036_EN0129_20211024.wav,545,0,[]
3382,EN12RC038_EN0048_20210908.wav,545,0,[]
3383,EN12RC038_EN0254_20211028.wav,545,0,[]
3384,EN12RC044_EN0229_20211030.wav,545,0,[]
3385,EN12RC045_EN0189_20211023.wav,545,1,"[(10880, 14400)]"
3386,EN13RC063_EN0267_20211028.wav,545,0,[]
3387,EN14RC078_EN0152_20211107.wav,545,0,[]
3388,EN14RC078_EN0254_20211028.wav,545,0,[]
3389,EN14RC083_EN0123_20211110.wav,545,0,[]
3390,EN14RC085_EN0122_20211107.wav,545,0,[]
3391,EN14RC100_EN0313_20211105.wav,545,0,[]
3392,EN15RC103_EN0075_20211002.wav,545,0,[]
3393,EN15RC109_EN0048_20210910.wav,545,0,[]
3394,EN15RC117_EN0048_20210910.wav,545,0,[]
3395,EN15RC125_EN0171_20211030.wav,545,0,[]
3396,EN16RC134_EN0258_20211029.wav,545,0,[]
3397,EN17RC151_EN0030_20210807.wav,545,0,[]
3398,EN17RC164_EN0129_20211024.wav,545,0,[]
3399,EN17RC168_EN0044_20210823.wav,545,0,[]
3400,EN18RC182_EN0044_20210823.wav,545,0,[]
3401,EN18RC187_EN0048_20210913.wav,545,0,[]
3402,EN19RC206_EN0118_20211031.wav,545,0,[]
3403,EN19RC221_EN0044_20210823.wav,545,0,[]
3404,EN19RC221_EN0048_20211107.wav,545,0,[]
3405,EN19RC221_EN0267_20211028.wav,545,0,[]
3406,EN19RC222_EN0035_20210830.wav,545,0,[]
3407,EN20QB292_EN0071_20211023.wav,545,0,[]
3408,EN21RB009_EN0008_20210917.wav,545,0,[]
3409,EN30QA274_EN0071_20211012.wav,545,0,[]
3410,EN33RA069_EN0071_20211008.wav,545,0,[]
3411,EN34RA096_EN0123_20211022.wav,545,0,[]
3412,EN35RA113_EN0123_20211022.wav,545,0,[]
3413,EN37RA166_EN0267_20211031.wav,545,0,[]
3414,EN41RB005_EN0087_20211014.wav,545,0,[]
3415,EN42RB043_EN0267_20211103.wav,545,0,[]
3416,EN43RB052_EN0171_20211114.wav,545,0,[]
3417,EN45RB109_EN0267_20211104.wav,545,1,"[(19520, 20800)]"
3418,EN50QA288_EN0027_20210816.wav,545,0,[]
3419,EN57RA166_EN0267_20211101.wav,545,0,[]
3420,EN11RC024_EN0067_20210929.wav,545,0,[]
3421,EN12RC031_EN0254_20211028.wav,545,0,[]
3422,EN12RC037_EN0058_20211030.wav,545,0,[]
3423,EN12RC041_EN0295_20211103.wav,545,0,[]
3424,EN12RC041_EN0313_20211105.wav,545,0,[]
3425,EN12RC042_EN0041_20210821.wav,545,0,[]
3426,EN12RC044_EN0314_20211107.wav,545,0,[]
3427,EN13RC064_EN0093_20211010.wav,545,0,[]
3428,EN13RC067_EN0071_20211003.wav,545,0,[]
3429,EN13RC071_EN0081_20211019.wav,545,0,[]
3430,EN13RC073_EN0267_20211029.wav,545,0,[]
3431,EN14RC080_EN0122_20211107.wav,545,0,[]
3432,EN14RC085_EN0008_20210801.wav,545,0,[]
3433,EN14RC091_EN0099_20211024.wav,545,0,[]
3434,EN15RC119_EN0118_20211031.wav,545,0,[]
3435,EN16RC135_EN0295_20211103.wav,545,0,[]
3436,EN16RC142_EN0231_20211109.wav,545,0,[]
3437,EN17RC154_EN0258_20211029.wav,545,0,[]
3438,EN18RC186_EN0093_20211020.wav,545,0,[]
3439,EN18RC198_EN0267_20211028.wav,545,0,[]
3440,EN19RC208_EN0113_20211109.wav,545,0,[]
3441,EN19RC210_EN0300_20211106.wav,545,0,[]
3442,EN26RB133_EN0267_20211106.wav,545,0,[]
3443,EN26RB146_EN0025_20210826.wav,545,0,[]
3444,EN26RB147_EN0171_20211107.wav,545,0,[]
3445,EN34RA096_EN0294_20211112.wav,545,0,[]
3446,EN36RA149_EN0267_20211031.wav,545,0,[]
3447,EN49RB211_EN0322_20211121.wav,545,1,"[(960, 1600)]"
3448,EN10QC235_EN0171_20211101.wav,545,0,[]
3449,EN11RC002_EN0254_20211028.wav,545,0,[]
3450,EN11RC005_EN0130_20211025.wav,545,0,[]
3451,EN11RC018_EN0038_20210817.wav,545,0,[]
3452,EN11RC018_EN0055_20211008.wav,545,0,[]
3453,EN12RC033_EN0008_20210801.wav,545,0,[]
3454,EN12RC038_EN0103_20211014.wav,545,0,[]
3455,EN12RC039_EN0115_20211029.wav,545,0,[]
3456,EN12RC045_EN0096_20211010.wav,545,1,"[(11200, 14720)]"
3457,EN12RC047_EN0171_20211028.wav,545,0,[]
3458,EN12RC049_EN0081_20211019.wav,545,0,[]
3459,EN14RC076_EN0152_20211107.wav,545,0,[]
3460,EN14RC080_EN0267_20211028.wav,545,0,[]
3461,EN14RC099_EN0093_20211020.wav,545,0,[]
3462,EN15RC101_EN0249_20211028.wav,545,0,[]
3463,EN15RC110_EN0071_20211003.wav,545,0,[]
3464,EN15RC110_EN0315_20211105.wav,545,0,[]
3465,EN16RC131_EN0030_20210806.wav,545,0,[]
3466,EN16RC134_EN0144_20211026.wav,545,0,[]
3467,EN16RC145_EN0315_20211105.wav,545,0,[]
3468,EN16RC146_EN0196_20211031.wav,545,0,[]
3469,EN17RC153_EN0089_20211019.wav,545,0,[]
3470,EN17RC154_EN0196_20211031.wav,545,0,[]
3471,EN17RC163_EN0081_20211020.wav,545,0,[]
3472,EN17RC166_EN0112_20211021.wav,545,0,[]
3473,EN18RC185_EN0093_20211020.wav,545,0,[]
3474,EN18RC200_EN0257_20211108.wav,545,0,[]
3475,EN19RC208_EN0025_20210811.wav,545,0,[]
3476,EN19RC215_EN0300_20211106.wav,545,0,[]
3477,EN19RC219_EN0006_20210808.wav,545,0,[]
3478,EN19RC222_EN0028_20210831.wav,545,0,[]
3479,EN19RC223_EN0113_20211109.wav,545,0,[]
3480,EN21RB002_EN0071_20211013.wav,545,0,[]
3481,EN22RB038_EN0093_20211105.wav,545,0,[]
